subject_id,condition,mine_choice,feedback,feedback_image,feedback_right,feedback_left,guess,guess_num,mean_left,mean_right,sd,valence,ambiguity,block,time_elapsed,trial_num,trial_num_total,choice_accuracy,guess_accuracy,better_choice
qxy85aqj,rich,1,-12,Dirty,-12,-24,Gold,1,-10,10,10,2,1,5,305261,8,48,1,0,2
qxy85aqj,rich,1,5,Dirty,5,-14,Gold,1,-10,10,10,2,1,5,307006,9,49,1,1,2
qxy85aqj,rich,1,12,Gold,12,-7,Gold,1,-10,10,10,1,0,5,309516,10,50,1,1,2
qxy85aqj,poor,1,-18,Rocks,-18,13,Rocks,0,10,-10,10,0,0,6,314740,1,51,0,1,1
qxy85aqj,poor,0,25,Dirty,-1,25,Rocks,0,10,-10,10,2,1,6,317359,2,52,1,0,1
qxy85aqj,poor,0,13,Gold,-15,13,Gold,1,10,-10,10,1,0,6,319605,3,53,1,1,1
qxy85aqj,poor,0,-1,Dirty,-16,-1,Rocks,0,10,-10,10,2,1,6,322998,4,54,1,1,1
qxy85aqj,poor,0,13,Dirty,-4,13,Rocks,0,10,-10,10,2,1,6,324896,5,55,1,0,1
qxy85aqj,poor,0,-2,Rocks,-18,-2,Rocks,0,10,-10,10,0,0,6,327000,6,56,1,1,1
qxy85aqj,poor,0,-6,Dirty,-9,-6,Rocks,0,10,-10,10,2,1,6,328636,7,57,1,1,1
qxy85aqj,poor,0,1,Dirty,-13,1,Rocks,0,10,-10,10,2,1,6,330217,8,58,1,0,1
qxy85aqj,poor,0,25,Gold,-1,25,Gold,1,10,-10,10,1,0,6,332330,9,59,1,1,1
qxy85aqj,poor,0,10,Gold,-22,10,Gold,1,10,-10,10,1,0,6,334416,10,60,1,1,1
kcjrjjq7,neutral,1,20,Gold,20,-6,Gold,1,-10,10,10,1,0,1,330145,1,1,1,1,2
kcjrjjq7,neutral,0,-3,Dirty,13,-3,Rocks,0,-10,10,10,2,1,1,337089,2,2,0,1,2
kcjrjjq7,neutral,1,21,Gold,21,-1,Gold,1,-10,10,10,1,0,1,341325,3,3,1,1,2
kcjrjjq7,neutral,1,9,Dirty,9,-1,Gold,1,-10,10,10,2,1,1,345377,4,4,1,1,2
kcjrjjq7,neutral,0,-3,Rocks,3,-3,Rocks,0,-10,10,10,0,0,1,352240,5,5,0,1,2
kcjrjjq7,neutral,0,-14,Dirty,-1,-14,Gold,1,-10,10,10,2,1,1,355145,6,6,0,0,2
kcjrjjq7,neutral,1,21,Gold,21,15,Gold,1,-10,10,10,1,0,1,358531,7,7,1,1,2
kcjrjjq7,neutral,1,4,Gold,4,5,Gold,1,-10,10,10,1,0,1,360885,8,8,1,1,2
kcjrjjq7,neutral,1,2,Dirty,2,-10,Gold,1,-10,10,10,2,1,1,363040,9,9,1,1,2
kcjrjjq7,neutral,1,13,Dirty,13,-18,Gold,1,-10,10,10,2,1,1,365172,10,10,1,1,2
kcjrjjq7,rich,0,9,Dirty,-6,9,Gold,1,10,-10,10,2,1,2,373383,1,11,1,1,1
kcjrjjq7,rich,0,12,Gold,-14,12,Gold,1,10,-10,10,1,0,2,375915,2,12,1,1,1
kcjrjjq7,rich,1,-21,Dirty,-21,28,Rocks,0,10,-10,10,2,1,2,378994,3,13,0,1,1
kcjrjjq7,rich,0,23,Gold,-3,23,Gold,1,10,-10,10,1,0,2,380862,4,14,1,1,1
kcjrjjq7,rich,0,2,Dirty,-5,2,Gold,1,10,-10,10,2,1,2,383017,5,15,1,1,1
kcjrjjq7,rich,0,-5,Rocks,-11,-5,Rocks,0,10,-10,10,0,0,2,386131,6,16,1,1,1
kcjrjjq7,rich,1,-5,Dirty,-5,18,Rocks,0,10,-10,10,2,1,2,389821,7,17,0,1,1
kcjrjjq7,rich,0,4,Dirty,-10,4,Gold,1,10,-10,10,2,1,2,393056,8,18,1,1,1
kcjrjjq7,rich,0,21,Gold,-29,21,Gold,1,10,-10,10,1,0,2,395346,9,19,1,1,1
kcjrjjq7,rich,0,13,Gold,-6,13,Gold,1,10,-10,10,1,0,2,397478,10,20,1,1,1
kcjrjjq7,neutral,1,21,Gold,21,-7,Gold,1,-10,10,10,1,0,3,403971,1,21,1,1,2
kcjrjjq7,neutral,1,24,Gold,24,-1,Gold,1,-10,10,10,1,0,3,405869,2,22,1,1,2
kcjrjjq7,neutral,1,9,Dirty,9,-4,Gold,1,-10,10,10,2,1,3,408188,3,23,1,1,2
kcjrjjq7,neutral,1,7,Dirty,7,-21,Gold,1,-10,10,10,2,1,3,410385,4,24,1,1,2
kcjrjjq7,neutral,1,32,Dirty,32,-16,Gold,1,-10,10,10,2,1,3,411970,5,25,1,1,2
kcjrjjq7,neutral,1,-3,Rocks,-3,10,Rocks,0,-10,10,10,0,0,3,414025,6,26,1,1,2
kcjrjjq7,neutral,0,-24,Dirty,10,-24,Rocks,0,-10,10,10,2,1,3,417375,7,27,0,1,2
kcjrjjq7,neutral,0,-5,Rocks,7,-5,Rocks,0,-10,10,10,0,0,3,420018,8,28,0,1,2
kcjrjjq7,neutral,1,7,Gold,7,-4,Gold,1,-10,10,10,1,0,3,421583,9,29,1,1,2
kcjrjjq7,neutral,1,26,Dirty,26,-12,Gold,1,-10,10,10,2,1,3,423553,10,30,1,1,2
kcjrjjq7,poor,0,-8,Dirty,14,-8,Rocks,0,-10,10,10,2,1,4,433507,1,31,0,1,2
kcjrjjq7,poor,0,-19,Rocks,16,-19,Rocks,0,-10,10,10,0,0,4,435746,2,32,0,1,2
kcjrjjq7,poor,1,18,Dirty,18,-20,Gold,1,-10,10,10,2,1,4,437658,3,33,1,1,2
kcjrjjq7,poor,1,14,Gold,14,-2,Gold,1,-10,10,10,1,0,4,439145,4,34,1,1,2
kcjrjjq7,poor,1,-9,Dirty,-9,-13,Gold,1,-10,10,10,2,1,4,440787,5,35,1,0,2
kcjrjjq7,poor,1,4,Dirty,4,-12,Gold,1,-10,10,10,2,1,4,442288,6,36,1,1,2
kcjrjjq7,poor,1,17,Gold,17,-6,Gold,1,-10,10,10,1,0,4,443824,7,37,1,1,2
kcjrjjq7,poor,1,11,Gold,11,-29,Gold,1,-10,10,10,1,0,4,445331,8,38,1,1,2
kcjrjjq7,poor,1,-2,Rocks,-2,-7,Rocks,0,-10,10,10,0,0,4,447315,9,39,1,1,2
kcjrjjq7,poor,1,-13,Dirty,-13,-12,Gold,1,-10,10,10,2,1,4,449194,10,40,1,0,2
kcjrjjq7,poor,0,20,Gold,-23,20,Gold,1,10,-10,10,1,0,5,457696,1,41,1,1,1
kcjrjjq7,poor,0,6,Gold,-16,6,Gold,1,10,-10,10,1,0,5,459373,2,42,1,1,1
kcjrjjq7,poor,0,3,Dirty,3,3,Rocks,0,10,-10,10,2,1,5,461847,3,43,1,0,1
kcjrjjq7,poor,0,18,Dirty,-10,18,Gold,1,10,-10,10,2,1,5,463874,4,44,1,1,1
kcjrjjq7,poor,0,14,Gold,-6,14,Gold,1,10,-10,10,1,0,5,465638,5,45,1,1,1
kcjrjjq7,poor,0,16,Gold,-8,16,Gold,1,10,-10,10,1,0,5,467743,6,46,1,1,1
kcjrjjq7,poor,0,34,Gold,-17,34,Gold,1,10,-10,10,1,0,5,469129,7,47,1,1,1
kcjrjjq7,poor,0,16,Dirty,-5,16,Gold,1,10,-10,10,2,1,5,472997,8,48,1,1,1
kcjrjjq7,poor,0,6,Dirty,-3,6,Gold,1,10,-10,10,2,1,5,475025,9,49,1,1,1
kcjrjjq7,poor,1,2,Dirty,2,-4,Gold,1,10,-10,10,2,1,5,476675,10,50,0,1,1
kcjrjjq7,rich,0,-18,Rocks,6,-18,Rocks,0,-10,10,10,0,0,6,482862,1,51,0,1,2
kcjrjjq7,rich,0,-14,Rocks,15,-14,Rocks,0,-10,10,10,0,0,6,484602,2,52,0,1,2
kcjrjjq7,rich,0,-24,Dirty,1,-24,Gold,1,-10,10,10,2,1,6,486310,3,53,0,0,2
kcjrjjq7,rich,0,-6,Rocks,17,-6,Rocks,0,-10,10,10,0,0,6,488671,4,54,0,1,2
kcjrjjq7,rich,1,19,Gold,19,-13,Gold,1,-10,10,10,1,0,6,490306,5,55,1,1,2
kcjrjjq7,rich,1,14,Dirty,14,-1,Gold,1,-10,10,10,2,1,6,491992,6,56,1,1,2
kcjrjjq7,rich,1,-1,Dirty,-1,-6,Gold,1,-10,10,10,2,1,6,493477,7,57,1,0,2
kcjrjjq7,rich,1,11,Dirty,11,1,Gold,1,-10,10,10,2,1,6,496030,8,58,1,1,2
kcjrjjq7,rich,1,11,Gold,11,3,Gold,1,-10,10,10,1,0,6,497538,9,59,1,1,2
kcjrjjq7,rich,1,30,Dirty,30,-23,Gold,1,-10,10,10,2,1,6,499152,10,60,1,1,2
0te2fjfq,neutral,1,-5,Rocks,-5,23,Rocks,0,10,-10,10,0,0,1,90190,1,1,0,1,1
0te2fjfq,neutral,0,24,Dirty,-21,24,Gold,1,10,-10,10,2,1,1,92485,2,2,1,1,1
0te2fjfq,neutral,0,-6,Rocks,2,-6,Rocks,0,10,-10,10,0,0,1,94958,3,3,1,1,1
0te2fjfq,neutral,0,-18,Dirty,-10,-18,Gold,1,10,-10,10,2,1,1,97110,4,4,1,0,1
0te2fjfq,neutral,0,20,Gold,-25,20,Gold,1,10,-10,10,1,0,1,98798,5,5,1,1,1
0te2fjfq,neutral,0,-7,Dirty,-2,-7,Gold,1,10,-10,10,2,1,1,101279,6,6,1,0,1
0te2fjfq,neutral,0,4,Gold,-10,4,Gold,1,10,-10,10,1,0,1,102974,7,7,1,1,1
0te2fjfq,neutral,0,14,Dirty,-3,14,Gold,1,10,-10,10,2,1,1,104870,8,8,1,1,1
0te2fjfq,neutral,0,-2,Dirty,-25,-2,Gold,1,10,-10,10,2,1,1,106798,9,9,1,0,1
0te2fjfq,neutral,0,13,Gold,-10,13,Gold,1,10,-10,10,1,0,1,108150,10,10,1,1,1
0te2fjfq,rich,0,-4,Dirty,31,-4,Rocks,0,-10,10,10,2,1,2,117967,1,11,0,1,2
0te2fjfq,rich,1,9,Dirty,9,-10,Gold,1,-10,10,10,2,1,2,119765,2,12,1,1,2
0te2fjfq,rich,1,20,Gold,20,-28,Gold,1,-10,10,10,1,0,2,120910,3,13,1,1,2
0te2fjfq,rich,1,17,Dirty,17,11,Rocks,0,-10,10,10,2,1,2,122327,4,14,1,0,2
0te2fjfq,rich,1,13,Gold,13,-20,Gold,1,-10,10,10,1,0,2,123503,5,15,1,1,2
0te2fjfq,rich,1,38,Gold,38,-15,Gold,1,-10,10,10,1,0,2,124687,6,16,1,1,2
0te2fjfq,rich,1,15,Dirty,15,-16,Gold,1,-10,10,10,2,1,2,125959,7,17,1,1,2
0te2fjfq,rich,1,7,Dirty,7,-23,Gold,1,-10,10,10,2,1,2,127598,8,18,1,1,2
0te2fjfq,rich,1,2,Gold,2,-6,Gold,1,-10,10,10,1,0,2,129022,9,19,1,1,2
0te2fjfq,rich,1,4,Gold,4,-4,Gold,1,-10,10,10,1,0,2,130263,10,20,1,1,2
0te2fjfq,neutral,0,8,Gold,-16,8,Gold,1,10,-10,10,1,0,3,144454,1,21,1,1,1
0te2fjfq,neutral,0,13,Gold,-6,13,Gold,1,10,-10,10,1,0,3,145854,2,22,1,1,1
0te2fjfq,neutral,0,11,Dirty,-15,11,Gold,1,10,-10,10,2,1,3,147382,3,23,1,1,1
0te2fjfq,neutral,0,19,Dirty,-9,19,Gold,1,10,-10,10,2,1,3,148470,4,24,1,1,1
0te2fjfq,neutral,0,4,Gold,-19,4,Gold,1,10,-10,10,1,0,3,149621,5,25,1,1,1
0te2fjfq,neutral,0,18,Gold,-14,18,Gold,1,10,-10,10,1,0,3,150718,6,26,1,1,1
0te2fjfq,neutral,0,6,Dirty,-2,6,Gold,1,10,-10,10,2,1,3,151806,7,27,1,1,1
0te2fjfq,neutral,0,22,Dirty,-18,22,Gold,1,10,-10,10,2,1,3,153071,8,28,1,1,1
0te2fjfq,neutral,0,14,Gold,-20,14,Gold,1,10,-10,10,1,0,3,177630,9,29,1,1,1
0te2fjfq,neutral,0,12,Dirty,-13,12,Gold,1,10,-10,10,2,1,3,178902,10,30,1,1,1
0te2fjfq,poor,1,7,Gold,7,18,Gold,1,10,-10,10,1,0,4,182542,1,31,0,1,1
0te2fjfq,poor,0,6,Gold,-10,6,Gold,1,10,-10,10,1,0,4,183924,2,32,1,1,1
0te2fjfq,poor,0,-10,Rocks,2,-10,Rocks,0,10,-10,10,0,0,4,185374,3,33,1,1,1
0te2fjfq,poor,0,7,Dirty,-10,7,Gold,1,10,-10,10,2,1,4,187350,4,34,1,1,1
0te2fjfq,poor,0,1,Gold,-10,1,Gold,1,10,-10,10,1,0,4,189222,5,35,1,1,1
0te2fjfq,poor,0,14,Dirty,-24,14,Gold,1,10,-10,10,2,1,4,190509,6,36,1,1,1
0te2fjfq,poor,0,22,Dirty,-4,22,Gold,1,10,-10,10,2,1,4,191981,7,37,1,1,1
0te2fjfq,poor,0,6,Gold,-32,6,Gold,1,10,-10,10,1,0,4,193158,8,38,1,1,1
0te2fjfq,poor,0,19,Dirty,15,19,Gold,1,10,-10,10,2,1,4,195189,9,39,1,1,1
0te2fjfq,poor,0,-7,Dirty,-11,-7,Gold,1,10,-10,10,2,1,4,196437,10,40,1,0,1
0te2fjfq,poor,0,-10,Rocks,10,-10,Rocks,0,-10,10,10,0,0,5,200413,1,41,0,1,2
0te2fjfq,poor,1,4,Gold,4,-25,Gold,1,-10,10,10,1,0,5,201558,2,42,1,1,2
0te2fjfq,poor,1,7,Dirty,7,-9,Gold,1,-10,10,10,2,1,5,202438,3,43,1,1,2
0te2fjfq,poor,1,12,Dirty,12,-13,Gold,1,-10,10,10,2,1,5,203525,4,44,1,1,2
0te2fjfq,poor,1,-6,Dirty,-6,-2,Gold,1,-10,10,10,2,1,5,204853,5,45,1,0,2
0te2fjfq,poor,1,8,Gold,8,-23,Gold,1,-10,10,10,1,0,5,205909,6,46,1,1,2
0te2fjfq,poor,1,13,Dirty,13,-4,Gold,1,-10,10,10,2,1,5,206932,7,47,1,1,2
0te2fjfq,poor,1,21,Gold,21,-9,Gold,1,-10,10,10,1,0,5,207934,8,48,1,1,2
0te2fjfq,poor,1,-6,Dirty,-6,-17,Gold,1,-10,10,10,2,1,5,209238,9,49,1,0,2
0te2fjfq,poor,1,25,Gold,25,-8,Gold,1,-10,10,10,1,0,5,210109,10,50,1,1,2
0te2fjfq,rich,0,5,Gold,-24,5,Gold,1,10,-10,10,1,0,6,213678,1,51,1,1,1
0te2fjfq,rich,0,18,Dirty,-5,18,Gold,1,10,-10,10,2,1,6,214725,2,52,1,1,1
0te2fjfq,rich,0,4,Gold,-20,4,Gold,1,10,-10,10,1,0,6,215725,3,53,1,1,1
0te2fjfq,rich,0,7,Dirty,2,7,Rocks,0,10,-10,10,2,1,6,218349,4,54,1,0,1
0te2fjfq,rich,0,1,Gold,-20,1,Gold,1,10,-10,10,1,0,6,219341,5,55,1,1,1
0te2fjfq,rich,0,9,Dirty,-1,9,Gold,1,10,-10,10,2,1,6,220764,6,56,1,1,1
0te2fjfq,rich,0,-17,Dirty,-16,-17,Gold,1,10,-10,10,2,1,6,221853,7,57,1,0,1
0te2fjfq,rich,0,11,Gold,3,11,Gold,1,10,-10,10,1,0,6,222941,8,58,1,1,1
0te2fjfq,rich,0,-7,Dirty,-8,-7,Gold,1,10,-10,10,2,1,6,224045,9,59,1,0,1
0te2fjfq,rich,0,3,Gold,-5,3,Gold,1,10,-10,10,1,0,6,225204,10,60,1,1,1
916ts8hq,neutral,0,29,Gold,-2,29,Gold,1,10,-10,10,1,0,1,203404,1,1,1,1,1
916ts8hq,neutral,0,13,Gold,-23,13,Gold,1,10,-10,10,1,0,1,206606,2,2,1,1,1
916ts8hq,neutral,0,-6,Dirty,-5,-6,Gold,1,10,-10,10,2,1,1,210760,3,3,1,0,1
916ts8hq,neutral,0,34,Gold,-12,34,Gold,1,10,-10,10,1,0,1,214087,4,4,1,1,1
916ts8hq,neutral,0,8,Dirty,-21,8,Gold,1,10,-10,10,2,1,1,217416,5,5,1,1,1
916ts8hq,neutral,0,26,Dirty,-10,26,Gold,1,10,-10,10,2,1,1,221448,6,6,1,1,1
916ts8hq,neutral,0,13,Dirty,-9,13,Gold,1,10,-10,10,2,1,1,224087,7,7,1,1,1
916ts8hq,neutral,0,15,Dirty,8,15,Gold,1,10,-10,10,2,1,1,229289,8,8,1,1,1
916ts8hq,neutral,0,-11,Rocks,-13,-11,Gold,1,10,-10,10,0,0,1,232332,9,9,1,0,1
916ts8hq,neutral,0,6,Gold,-23,6,Gold,1,10,-10,10,1,0,1,234669,10,10,1,1,1
916ts8hq,poor,0,-22,Dirty,-3,-22,Rocks,0,-10,10,10,2,1,2,247766,1,11,0,1,2
916ts8hq,poor,1,-7,Dirty,-7,-13,Rocks,0,-10,10,10,2,1,2,251441,2,12,1,1,2
916ts8hq,poor,1,17,Gold,17,-12,Gold,1,-10,10,10,1,0,2,253728,3,13,1,1,2
916ts8hq,poor,1,-13,Dirty,-13,-14,Rocks,0,-10,10,10,2,1,2,257674,4,14,1,1,2
916ts8hq,poor,1,10,Gold,10,-9,Gold,1,-10,10,10,1,0,2,259338,5,15,1,1,2
916ts8hq,poor,1,4,Gold,4,-14,Gold,1,-10,10,10,1,0,2,260933,6,16,1,1,2
916ts8hq,poor,1,-4,Dirty,-4,4,Rocks,0,-10,10,10,2,1,2,263762,7,17,1,1,2
916ts8hq,poor,1,26,Gold,26,-22,Gold,1,-10,10,10,1,0,2,265379,8,18,1,1,2
916ts8hq,poor,1,-12,Dirty,-12,-5,Gold,1,-10,10,10,2,1,2,268058,9,19,1,0,2
916ts8hq,poor,1,4,Gold,4,-18,Gold,1,-10,10,10,1,0,2,269723,10,20,1,1,2
916ts8hq,rich,0,9,Dirty,-22,9,Gold,1,10,-10,10,2,1,3,279023,1,21,1,1,1
916ts8hq,rich,0,7,Gold,-5,7,Gold,1,10,-10,10,1,0,3,281911,2,22,1,1,1
916ts8hq,rich,0,-5,Rocks,2,-5,Rocks,0,10,-10,10,0,0,3,285124,3,23,1,1,1
916ts8hq,rich,0,9,Dirty,-15,9,Gold,1,10,-10,10,2,1,3,288028,4,24,1,1,1
916ts8hq,rich,0,13,Gold,-8,13,Gold,1,10,-10,10,1,0,3,290556,5,25,1,1,1
916ts8hq,rich,0,16,Gold,1,16,Gold,1,10,-10,10,1,0,3,293891,6,26,1,1,1
916ts8hq,rich,0,16,Dirty,-12,16,Gold,1,10,-10,10,2,1,3,296065,7,27,1,1,1
916ts8hq,rich,0,-3,Dirty,-31,-3,Gold,1,10,-10,10,2,1,3,299280,8,28,1,0,1
916ts8hq,rich,0,19,Gold,-8,19,Gold,1,10,-10,10,1,0,3,301431,9,29,1,1,1
916ts8hq,rich,0,5,Dirty,-2,5,Gold,1,10,-10,10,2,1,3,305558,10,30,1,1,1
916ts8hq,rich,1,-6,Dirty,-6,6,Rocks,0,10,-10,10,2,1,4,316282,1,31,0,1,1
916ts8hq,rich,0,-4,Rocks,8,-4,Rocks,0,10,-10,10,0,0,4,319194,2,32,1,1,1
916ts8hq,rich,1,-9,Dirty,-9,3,Rocks,0,10,-10,10,2,1,4,322438,3,33,0,1,1
916ts8hq,rich,1,-24,Dirty,-24,16,Rocks,0,10,-10,10,2,1,4,327153,4,34,0,1,1
916ts8hq,rich,0,14,Gold,-17,14,Gold,1,10,-10,10,1,0,4,329200,5,35,1,1,1
916ts8hq,rich,0,6,Dirty,-15,6,Gold,1,10,-10,10,2,1,4,332244,6,36,1,1,1
916ts8hq,rich,0,9,Dirty,-18,9,Gold,1,10,-10,10,2,1,4,334742,7,37,1,1,1
916ts8hq,rich,0,18,Gold,3,18,Gold,1,10,-10,10,1,0,4,337362,8,38,1,1,1
916ts8hq,rich,0,2,Gold,-7,2,Gold,1,10,-10,10,1,0,4,340450,9,39,1,1,1
916ts8hq,rich,0,-1,Rocks,-6,-1,Rocks,0,10,-10,10,0,0,4,343117,10,40,1,1,1
916ts8hq,poor,1,21,Dirty,21,-17,Rocks,0,-10,10,10,2,1,5,351438,1,41,1,0,2
916ts8hq,poor,1,1,Dirty,1,-5,Rocks,0,-10,10,10,2,1,5,355514,2,42,1,0,2
916ts8hq,poor,1,-1,Rocks,-1,-15,Rocks,0,-10,10,10,0,0,5,358302,3,43,1,1,2
916ts8hq,poor,1,2,Dirty,2,-6,Gold,1,-10,10,10,2,1,5,361360,4,44,1,1,2
916ts8hq,poor,1,1,Gold,1,-14,Gold,1,-10,10,10,1,0,5,363857,5,45,1,1,2
916ts8hq,poor,1,23,Gold,23,-4,Gold,1,-10,10,10,1,0,5,366005,6,46,1,1,2
916ts8hq,poor,1,8,Gold,8,-13,Gold,1,-10,10,10,1,0,5,367664,7,47,1,1,2
916ts8hq,poor,1,17,Dirty,17,-9,Rocks,0,-10,10,10,2,1,5,369796,8,48,1,0,2
916ts8hq,poor,1,16,Gold,16,-18,Gold,1,-10,10,10,1,0,5,371406,9,49,1,1,2
916ts8hq,poor,1,10,Dirty,10,-20,Gold,1,-10,10,10,2,1,5,375844,10,50,1,1,2
916ts8hq,neutral,0,18,Dirty,2,18,Rocks,0,10,-10,10,2,1,6,382475,1,51,1,0,1
916ts8hq,neutral,0,5,Dirty,2,5,Rocks,0,10,-10,10,2,1,6,384924,2,52,1,0,1
916ts8hq,neutral,1,-13,Dirty,-13,3,Rocks,0,10,-10,10,2,1,6,387715,3,53,0,1,1
916ts8hq,neutral,1,-10,Dirty,-10,20,Rocks,0,10,-10,10,2,1,6,392560,4,54,0,1,1
916ts8hq,neutral,0,15,Gold,-3,15,Gold,1,10,-10,10,1,0,6,394363,5,55,1,1,1
916ts8hq,neutral,0,14,Gold,-16,14,Gold,1,10,-10,10,1,0,6,396028,6,56,1,1,1
916ts8hq,neutral,0,10,Gold,-26,10,Gold,1,10,-10,10,1,0,6,398020,7,57,1,1,1
916ts8hq,neutral,0,26,Gold,-29,26,Gold,1,10,-10,10,1,0,6,399792,8,58,1,1,1
916ts8hq,neutral,0,7,Dirty,-7,7,Gold,1,10,-10,10,2,1,6,402436,9,59,1,1,1
916ts8hq,neutral,0,-5,Rocks,-26,-5,Rocks,0,10,-10,10,0,0,6,404816,10,60,1,1,1
jaezj8jf,poor,1,-1,Dirty,-1,-12,Rocks,0,-10,10,10,2,1,1,278217,1,1,1,1,2
jaezj8jf,poor,1,29,Gold,29,-18,Gold,1,-10,10,10,1,0,1,282585,2,2,1,1,2
jaezj8jf,poor,1,8,Gold,8,1,Gold,1,-10,10,10,1,0,1,286495,3,3,1,1,2
jaezj8jf,poor,1,16,Gold,16,-6,Gold,1,-10,10,10,1,0,1,288958,4,4,1,1,2
jaezj8jf,poor,1,15,Dirty,15,-8,Gold,1,-10,10,10,2,1,1,293382,5,5,1,1,2
jaezj8jf,poor,1,9,Dirty,9,1,Rocks,0,-10,10,10,2,1,1,297798,6,6,1,0,2
jaezj8jf,poor,0,-2,Rocks,18,-2,Rocks,0,-10,10,10,0,0,1,302660,7,7,0,1,2
jaezj8jf,poor,1,-1,Dirty,-1,-13,Gold,1,-10,10,10,2,1,1,305694,8,8,1,0,2
jaezj8jf,poor,1,6,Gold,6,-16,Gold,1,-10,10,10,1,0,1,307940,9,9,1,1,2
jaezj8jf,poor,1,10,Dirty,10,-16,Gold,1,-10,10,10,2,1,1,310172,10,10,1,1,2
jaezj8jf,rich,0,14,Dirty,8,14,Rocks,0,10,-10,10,2,1,2,326494,1,11,1,0,1
jaezj8jf,rich,1,-22,Rocks,-22,-3,Rocks,0,10,-10,10,0,0,2,329912,2,12,0,1,1
jaezj8jf,rich,0,4,Dirty,1,4,Rocks,0,10,-10,10,2,1,2,334398,3,13,1,0,1
jaezj8jf,rich,1,-6,Dirty,-6,14,Gold,1,10,-10,10,2,1,2,338212,4,14,0,0,1
jaezj8jf,rich,0,3,Dirty,-31,3,Gold,1,10,-10,10,2,1,2,342784,5,15,1,1,1
jaezj8jf,rich,0,12,Dirty,-1,12,Gold,1,10,-10,10,2,1,2,346146,6,16,1,1,1
jaezj8jf,rich,0,7,Gold,6,7,Gold,1,10,-10,10,1,0,2,348986,7,17,1,1,1
jaezj8jf,rich,0,15,Gold,-25,15,Gold,1,10,-10,10,1,0,2,351364,8,18,1,1,1
jaezj8jf,rich,0,11,Gold,-12,11,Gold,1,10,-10,10,1,0,2,353626,9,19,1,1,1
jaezj8jf,rich,0,14,Gold,-3,14,Gold,1,10,-10,10,1,0,2,355780,10,20,1,1,1
jaezj8jf,poor,1,10,Dirty,10,-1,Gold,1,-10,10,10,2,1,3,368100,1,21,1,1,2
jaezj8jf,poor,1,11,Dirty,11,8,Rocks,0,-10,10,10,2,1,3,372024,2,22,1,0,2
jaezj8jf,poor,0,-11,Rocks,15,-11,Rocks,0,-10,10,10,0,0,3,375332,3,23,0,1,2
jaezj8jf,poor,1,26,Dirty,26,-20,Gold,1,-10,10,10,2,1,3,377945,4,24,1,1,2
jaezj8jf,poor,1,25,Dirty,25,-15,Gold,1,-10,10,10,2,1,3,381075,5,25,1,1,2
jaezj8jf,poor,1,5,Gold,5,-7,Gold,1,-10,10,10,1,0,3,383087,6,26,1,1,2
jaezj8jf,poor,1,29,Dirty,29,-12,Gold,1,-10,10,10,2,1,3,385833,7,27,1,1,2
jaezj8jf,poor,1,3,Gold,3,-8,Gold,1,-10,10,10,1,0,3,387753,8,28,1,1,2
jaezj8jf,poor,1,-6,Rocks,-6,-1,Rocks,0,-10,10,10,0,0,3,390203,9,29,1,1,2
jaezj8jf,poor,1,16,Gold,16,5,Gold,1,-10,10,10,1,0,3,392567,10,30,1,1,2
jaezj8jf,neutral,0,-14,Rocks,5,-14,Rocks,0,-10,10,10,0,0,4,405103,1,31,0,1,2
jaezj8jf,neutral,1,2,Dirty,2,-3,Gold,1,-10,10,10,2,1,4,407975,2,32,1,1,2
jaezj8jf,neutral,1,4,Dirty,4,-5,Gold,1,-10,10,10,2,1,4,410636,3,33,1,1,2
jaezj8jf,neutral,1,15,Dirty,15,-9,Gold,1,-10,10,10,2,1,4,413109,4,34,1,1,2
jaezj8jf,neutral,1,13,Dirty,13,-11,Gold,1,-10,10,10,2,1,4,415589,5,35,1,1,2
jaezj8jf,neutral,1,-3,Rocks,-3,-13,Rocks,0,-10,10,10,0,0,4,418515,6,36,1,1,2
jaezj8jf,neutral,1,1,Gold,1,-2,Gold,1,-10,10,10,1,0,4,420847,7,37,1,1,2
jaezj8jf,neutral,1,8,Dirty,8,-15,Gold,1,-10,10,10,2,1,4,423493,8,38,1,1,2
jaezj8jf,neutral,1,24,Gold,24,8,Gold,1,-10,10,10,1,0,4,425951,9,39,1,1,2
jaezj8jf,neutral,1,4,Gold,4,-8,Gold,1,-10,10,10,1,0,4,427948,10,40,1,1,2
jaezj8jf,rich,0,-3,Dirty,-18,-3,Gold,1,10,-10,10,2,1,5,441383,1,41,1,0,1
jaezj8jf,rich,0,7,Dirty,5,7,Rocks,0,10,-10,10,2,1,5,446243,2,42,1,0,1
jaezj8jf,rich,0,2,Gold,12,2,Gold,1,10,-10,10,1,0,5,449177,3,43,1,1,1
jaezj8jf,rich,1,-2,Rocks,-2,17,Rocks,0,10,-10,10,0,0,5,452765,4,44,0,1,1
jaezj8jf,rich,0,7,Gold,-16,7,Gold,1,10,-10,10,1,0,5,455145,5,45,1,1,1
jaezj8jf,rich,0,18,Dirty,-25,18,Gold,1,10,-10,10,2,1,5,457846,6,46,1,1,1
jaezj8jf,rich,0,14,Dirty,-14,14,Gold,1,10,-10,10,2,1,5,460419,7,47,1,1,1
jaezj8jf,rich,0,14,Gold,-9,14,Gold,1,10,-10,10,1,0,5,462783,8,48,1,1,1
